album_id,name,lastfm_playcount,lastfm_listeners,lastfm,artist_id
1493,Freaking Out,637784,64316,7206aa04-4a97-44f2-95a7-fbeaccc79091,2317
1494,Hysterical,850504,84461,4d9ce319-9033-4607-bab7-ab75b8446453,2318
1495,The Whole Love,2919396,141841,ff966916-47f3-48b8-95ce-75ed50f6673c,2206
1496,The Hunter,5323423,115827,e349eaf2-865c-4b47-b719-29d4b5f8e789,2252
1497,Metals,6618493,276180,6bd5b7e9-b8e3-485e-a6af-ab66adabfb14,1561
1498,People and Things,939152,31893,63f0cddb-dc10-4d5b-b37a-420a1a512f4a,2249
1499,Siberia,3267781,83291,0dee5f9d-44b2-4b0b-92aa-9683c9afa5c5,2319
1500,Enough Thunder,1284522,115198,e21a0cac-0e21-4425-ad35-3a1c2c5a1b80,2298
1501,Odd Soul,1163161,67870,04e7202e-3e2d-4bd8-8331-5ad492a83849,2320
1502,Ashes & Fire,0,1,b23e0ca5-5329-4d87-a8b9-992a1f8b6519,2321
1503,Days,5488282,207900,36efc83c-2c2b-41d7-b713-e19792d40a3e,2322
1504,"Audio, Video, Disco.",2479339,194064,7d40d5b5-eaec-413a-9320-5e2f7818b3d5,2224
1505,Now That's What I Call 30 Years,18208,611,7ecb95d1-f3d6-440c-b322-e3c96fa78bea,151
1506,Good Vibrations: Thirty Years of The Beach Boys,315351,93997,0ba7b546-d5c6-4011-82b3-8118c6e093c2,2323
1507,Summer Dreams,1300818,364704,31ca2d52-c005-451e-bff2-0ad474ba8288,2323
1508,Long Live The King,296004,37717,a7b2b30c-44a4-4fbd-a4b7-5ebec5259f3c,2197
1509,Parallax,2400242,129200,ffb06121-447a-4e09-b2e9-092928739d9e,2324
1510,Live,13954,1804,77294675-3802-472e-a09f-2b70ea967395,265
1511,A Very She & Him Christmas,2290770,131952,5bf9dfbc-a02c-40e0-ba09-7348928b6093,2274
1512,Undun,0,1,26300971-254d-4003-bffe-339507c30b62,2325
1513,Lioness: Hidden Treasures,3348036,195861,50952560-4dc2-4a5f-a4b6-83baf43b9f15,1602
1514,Echoes of Silence,2394793,59456,2e9e61c6-cb68-48f1-a721-7e12264b1511,60
1515,Elvis' Christmas Album,943745,248430,90673f6b-8306-4663-93d9-eb2c40c4356e,2327
1516,The Best of Wham!: If You Were There...,693876,240998,a7ab3651-d2e2-4f22-8620-f53d4827ef54,2329
1517,Bangarang,1932609,84963,6e954769-d26b-46b2-bc93-33caedf3e90c,698
1518,The Year of Hibernation,6323302,309172,541c94f4-e448-4cef-a6a2-701bfeef9e70,2330
1519,Port of Morrow,6557398,330638,191d6c3e-2f2a-4961-abc3-d10bda2c1b80,1707
1520,Life of Leisure,4485025,315470,20fc2ec8-d864-3001-8cc2-e9ed4fac11fa,2305
1521,Reign of Terror,3123503,178111,717ba050-e3e2-429d-b02e-e450c18c7355,2284
1522,BIRP! February 2012,23203,1248,fa7c17ec-c5fa-49fa-9130-7a0daad4993d,2332
1523,Attack on Memory,3102396,146222,10ac6630-f65f-4875-8494-750f850eccdc,2332
1524,Matangi,4750616,146808,5c27af31-8fe8-42bb-92db-fe413d7b8177,1384
1525,Be The Void,1148609,76501,cb55ec82-418a-4560-b5a4-1cedd2785c2b,2334
1526,Visions,17279785,436208,2fd00edb-391a-41ec-8f2f-01e2c202d9eb,2335
1527,Break It Yourself,2754327,119894,8d95e2f4-96fa-4d42-a88a-61a013e4b1c5,2250
1528,Bloom,10869564,321714,f2f1a163-a620-4d15-95b4-709d79526fc5,2267
1529,MDNA,0,0,5607085e-abda-4cb3-a4da-6daf990929d1,1258
1530,MDNA (Deluxe Version),1390759,18195,8ba733e5-83eb-449f-8bed-6d48e8f9c697,1258
1531,Happy To You,2585687,207660,c1f9b5c4-0f73-4a45-a93b-0206c23e2458,2336
1532,The Only Place,2797352,136727,f1c4d68f-1a62-4985-9788-2eef2882855d,2288
1533,Noctourniquet,2103887,68114,cc8ab83b-5d18-4fb7-bf31-4323bff4c341,1998
1534,A Wasteland Companion,1096861,78681,94678227-850b-4690-a1a9-1eae86361f86,2339
1535,Sweet Heart Sweet Light,0,0,93be2c5f-b9e2-46da-8bc8-04ab3e384682,2340
1536,Blunderbuss,9677965,361184,e9e2eaba-acfd-43ad-97c9-0817d94d4a36,2341
1537,The Money Store,5785433,149461,3686162c-6a36-47ce-b6fe-18a4bb41a0ca,2343
1538,Master of My Make-Believe,3725225,214552,334170cb-f992-41dd-a535-0812efd938a4,2344
1539,Ill Communication,8173877,700047,3bac2616-0179-3797-bf51-dc0e6c190d45,2102
1540,Solid Gold Hits,3235716,287546,507ab80a-a8fa-4f67-ab6f-5fa180b7325a,2102
1541,Check Your Head,0,1,4cd29b10-b533-3ece-a551-23f95a03cbdf,2102
1542,"Hang All DJ's, Volume 3",23,16,a58ae061-b100-4e21-a34a-c5c8f0d4aa7f,2102
1543,Neck Of The Woods,2006104,99183,d4bce5d4-47ac-4c92-b244-aa1037a4f8e5,1319
1544,Honeycomb / Gotham,235835,41326,438a942c-632b-434c-a28c-da982da2c7a8,2213
1545,Vows,2547807,106273,de7e9fec-bc3d-4635-88a5-8ac35a06aa9e,2345
1546,Heaven,1898853,98148,5921d6cd-d098-46f4-a69e-7205ac29bbfe,2347
1547,Here,2089397,163113,6454242a-1fc9-49b9-8e97-fa03d7050bdc,2275
1548,Celebration Rock,3090294,155140,9f04e967-02e4-42f1-986c-855197bb7de0,2351
1549,Magic Hour,433905,61962,2d7d73aa-bbc2-4a37-971b-d58cd525a846,2352
1550,Synthetica,0,1,c78319ce-9e7e-44c9-9b6b-1e875ad8cb0d,2290
1551,In Our Heads,3946799,194234,af33460a-0468-46f9-9535-cd487d4fa85e,2353
1552,There's No Leaving Now,2702668,112282,5e5bfaf7-72a9-4a68-8a87-0f3f6a49adf0,2354
1553,The Idler Wheel Is Wiser Than the Driver of the Screw and Whipping Cords Will Serve You More Than Ropes Will Ever Do,0,0,36493eda-1c14-476d-a1f4-edb4e3f06671,2355
1554,Oceania,1694911,101012,83675dbd-ec66-4d0a-93a8-cd386c8236c1,1634
1555,Oshin,5514176,174929,8cb682fd-5155-478f-9106-faadcab76731,2356
1556,Confess,2932352,115981,c04bff0d-7dd2-4089-b6df-6507d255f626,2357
1557,Swim Good,538040,158261,6387fb89-90a9-469d-b96a-b682982a409c,574
1558,Swing Lo Magellan,3081715,135713,adfe4b45-1847-4877-8e6c-cad1771b2798,2256
1559,Gun Has No Trigger,112169,40859,c6d5f0dd-600a-4503-a7a7-ebd0595e5aa1,2256
1560,Shrines,9706576,294084,b501d171-7998-4d82-9dcb-618af9910b16,2360
1561,Blazin' 2013,18160,6474,b5776984-1a62-4cfd-8e4b-178566472543,2359
1562,Yellow & Green,2355664,68707,efa5c463-b8c1-40f6-9324-e14fb4b08471,2361
1563,Handwritten,3038780,91601,4fbd4870-e369-4b3a-8bae-d79e7ad57491,2362
1564,Undersea,430427,44142,2e9859d0-c740-4214-ad70-3870b842acec,2302
1565,Beacon,8057223,293866,1bb037ff-86ac-4cee-b011-bf1288b8c8b4,2307
1566,Shields,6734452,256310,01586826-b4ab-4617-9a18-25cb051d07d8,2253
1567,Coexist,22686036,562524,aef44e12-bc26-4a77-a575-d3bb76060724,2259
1568,Fragrant World,2062312,114258,3be2cabd-e633-4526-b429-450547f085a4,2268
1569,Four,2513166,122298,578d853f-4457-408e-969e-35e61cc9d508,2190
1570,Centipede Hz,2579823,110071,c9cb5fca-e027-4e71-a014-0d3cb8cbeb32,2213
1571,Mature Themes,1881386,97115,bfa55257-98ce-4603-97d2-30e325d20764,2363
1572,Nocturne,4006586,149931,1601e79e-2682-4c51-ba37-314da2eb5c5a,2364
1573,Infinity Overhead,735021,36757,c7da999a-c549-4720-aa24-bb95444c535a,2281
1574,A Thing Called Divine Fits,1098783,83267,10568636-254a-48be-8342-cc567fcaa105,2365
1575,Sun,3384154,193798,07c7d680-5937-4c61-b7e3-55b1be5be47d,2236
1576,The North,1485530,67370,663dc26a-9fec-4123-8911-678f50ab9a7d,2366
1577,The Carpenter,1660603,107319,fd9abc02-c607-42df-8e89-e373067c8dc1,2368
1578,Love This Giant,1748441,98281,832dd87a-b246-4fd7-a153-fe3b592b774b,2367
1579,Mirage Rock,1697131,139064,7bd6b690-da36-458a-aaee-28902e2b3338,2225
1580,The Sound Of The Life Of The Mind,627201,40219,0a6b4131-2401-4983-b21d-902cef89017c,2369
1581,No Love Deep Web,2688308,60168,06a1a88e-265a-4d47-8bde-bd0063e59753,2343
1582,Transcendental Youth,1194812,52519,05d90e46-7e7c-4a87-bc86-1eba841e5223,2371
1583,Until the Quiet Comes,4374092,77981,6241af0c-8a15-4902-a8dc-c9554b457359,2370
1584,Lonerism,14184020,418057,82ec7c9c-9cba-4a9e-ba74-211e170149c6,2372
1585,'Allelujah! Don't Bend! Ascend!,701681,50560,7067908c-402e-4c17-99af-4c509b89d91c,2373
1586,"good kid, m.A.A.d city",9123507,316435,0726c5f4-da29-4a78-a8ab-b08e632fe3b9,127
1587,The Haunted Man,3846091,178616,138edfef-da8d-4992-a93b-d41ac314e93c,2254
1588,18 Months,0,0,21672dad-42dc-4fd9-a845-d1e675780329,187
1589,(III),7828414,202323,cc41a19e-e47b-4521-8db1-f174496c81c2,2279
1590,Born to Die - The Paradise Edition,14857104,383117,d2ee5e04-e4f2-4c1e-92f1-89723aa51370,243
1591,Koi No Yokan,5095456,134660,2e23341e-9a49-4cf2-89db-8ddd882da2fe,2374
1592,King Animal,0,0,ad900663-0ca4-4dfc-8325-07dc29325b50,1050
1593,Losing You,186665,33295,957ae76a-a920-4bb6-a71c-d9fe8949477b,2375
1594,Tracks From The Attic,0,1,df37a213-5a6c-4e3f-a491-bf0976bc4294,460
1595,Vicious Lies and Dangerous Rumors,847087,66717,5c3bf8f3-35f4-41cc-8197-4141060ddbc3,2287
1596,An Awesome Wave,27648986,534271,513ef1c0-6e3a-4aa8-bc3f-4bbe7da09c17,179
1597,A Charlie Brown Christmas,2134995,220462,91d61889-a70d-4694-a303-128ce10bc17d,2328
1598,Fade,1802532,116217,306adcf4-39b2-4706-919a-f960cc7a1c48,2378
1599,Boyhood (Music from the Motion Picture),7175,300,29fbf8b1-b0ba-4d53-8ef4-ca0d0ba62c05,2378
1600,Truant / Rough Sleeper,363257,51447,6a77c017-8b1c-4603-9661-36b149d73d47,2379
1601,Anything in Return,3592536,139373,3206bb7e-f4fc-486e-af0c-1ea106a47fc9,2317
1602,We Are the 21st Century Ambassadors of Peace & Magic,2302628,124103,fed15943-7a2f-4145-b927-d54bfdbb47a3,2380
1603,Wolf's Law,807449,50151,43c9fdea-06a0-4034-9d42-c7d641deaf60,2381
1604,Beta Love,1022628,88584,752ea0c9-884b-48ed-aee6-da1cf43fc823,2382
1605,Hummingbird,4042772,170035,43bd1c61-c8a2-4877-a57f-93cdf262c761,2277
1606,m b v,2412868,62463,99e55d7a-2866-4b5b-b182-2b67d78bc869,2383
1607,Rumours,11531232,632315,725a7242-21bc-47ec-81e7-327a14bc0130,2384
1608,Loveless,17484241,577972,09a09037-1ebd-3d38-a128-38ab11e6b0fe,2383
1609,Pedestrian Verse,1516798,62542,07066b10-cd86-4e6c-9a74-0499cfc1201e,2385
1610,Overgrown,5283186,230386,afcac2dc-3f65-48ec-8aac-b622348769a4,2298
1611,Holy Fire,9577894,345820,faa2ca20-d9b1-4ccf-bfe9-fef42feaa221,2386
1612,Bankrupt!,3354404,159999,88acacae-45d1-44d8-92e6-757abcfa9028,1144
1613,AMOK,4387319,113000,8057ef27-1fb3-4983-b1cf-40915876604f,2387
1614,Comedown Machine,5840269,215604,4794d2e4-698e-4ad4-9107-50ba68ed68eb,1918
1615,When It Was Now,1099162,90409,9e7fbff0-f167-4b80-8a33-f86c372cff02,2389
1616,You're Nothing,1332707,48668,735c3c9f-8317-44ab-ab71-826f51d10acc,2390
1617,Nightcall,2341405,265144,9c1d999f-b225-37d4-9347-1c4ccb2b45d8,2391
1618,"Eject, Part I",32,4,b00d21be-7bf8-4864-b3f8-1b433bacbdd9,2392
1619,Anxiety,1640202,87866,ebc6e131-2301-480c-ad3f-4e0b790dcf05,2393
1620,OutRun,3234546,157143,4e5797bf-e171-4e52-a4a6-51722a5aebe8,2391
1621,The Next Day,3628722,146542,4c35702e-9731-49f6-89ce-ea054e331d44,2394
1622,Odd Look,176200,35412,3449ef2f-15a0-486a-8667-c91eb052cbf9,2391
1623,Wondrous Bughouse,1688407,104822,b082f5cb-0783-48e0-aa41-03e7d49f7631,2330
1624,Woman,4083428,198435,7dfd5c40-ee28-4fda-8369-fe3748f75930,2395
1625,Mosquito,2330790,133243,b659c7dc-d954-4b6b-8624-42fbedf92439,1848
1626,Welcome Oblivion,1217752,44702,fd255089-2489-4a2c-af2f-ed8a4e98ccb2,2286
1627,First Rays of the New Rising Sun,1143018,134048,ddce08ce-f752-3e65-859c-be2a066239db,2396
1628,Muchacho,1836617,132890,1630c6ed-bfd0-46ac-8a92-50b8bc06ae02,2397
1629,Afraid Of Heights,1789083,62323,90331d52-7f39-4987-a76e-48c920c20aa1,2398
1630,The Bones of What You Believe,0,0,a6f975b9-ab03-4f43-89b9-14cfde95c008,2399
1631,Delta Machine,0,0,f79cbeda-72f9-46ad-b130-b9bc8d1392f7,1909
1632,Modern Vampires of the City,13360849,359540,24b6a96d-93d7-474e-a70d-c00ef4cc27a8,2239
1633,Dear Miss Lonelyhearts,1216374,101407,67b7bfc5-bc07-409c-ade9-dd1b4ae33cd1,2203
1634,Shaking the Habitual,2582151,134225,1059c8d6-462e-484b-8837-e9fa4e55a61d,2400
1635,Wakin On A Pretty Daze,0,1,30d0361e-9c72-4095-aa04-e42d71d6ab01,2401
1636,Ghost On Ghost,1062345,75824,a5d6165e-2916-4183-a14f-7458e675d8db,2193
1637,Indicud,2537985,105058,53351ea5-0a4f-42ff-9bee-4a7d3c43fda8,588
1638,The North Borders,6197022,191235,8578cc26-78e9-40fa-89c6-c3483ef442c0,2403
1639,Absolute Summer Hits 2013,1554,53,7ed65710-22b8-4229-99ab-da08b992807e,533
1640,If You Leave,6220884,227278,70f071e3-06d9-4ca0-bf08-2a929a784d19,2404
1641,Monomania,2393882,94032,df0f66d1-aad5-4fe1-b758-3fd5aa5908b7,2292
1642,Silence Yourself,2039387,105157,6651a160-bc28-4325-afb5-aab63cf5d55e,2406
1643,Sixteen Saltines,296953,70313,8c0a4e8b-d9c4-466f-9a01-b0c896947ee4,2341
1644,Over the Love,58604,2673,f214ee54-647e-4b09-981a-8251d3da2508,727
1645,Like Drawing Blood,0,1,c94fdf03-e3ab-44e0-b7ee-07394d456ef2,705
1646,NRJ 200% Hits 2014,2221,201,89dfd9fa-f8dd-42dd-9128-8d5991b4bb33,1360
1647,Volume 3,1692163,72877,b8c89186-02af-4d5b-9377-9505de7670d4,2274
1648,MCII,0,1,d7880234-febe-4cae-8362-b5b39b233b07,2407
1649,Music From Baz Luhrmann's Film The Great Gatsby,107590,3037,2e883027-8dbf-4b8d-835f-4c73ad26cff6,15
1650,The Capitol Studios Session,27248,5360,a2ba6ddc-3b61-4c24-a184-eb8ecab1634b,2274
1651,Random Access Memories,0,0,79215cdf-4764-4dee-b0b9-fec1643df7c5,2210
1652,Trouble Will Find Me,14634390,305084,2bef32b1-a0e8-4fa5-bccf-0bd9506e61c8,2223
1653,Obsidian,1880519,80406,f5aa8083-768e-495b-b7ce-0918cc9ff5d3,2408
1654,Tomorrow's Harvest,5936228,141352,ad249aa2-bf79-4042-8a49-ae10547203d9,2409
1655,Blurred Lines,3365862,360552,85700afa-e4a0-4d53-bb79-d398778d63bd,237
1656,The Escapist,393,49,f76fe60e-1472-4bee-91f9-7247cb18fa73,1988
1657,...Like Clockwork,9430820,265216,ba23ad8e-0558-49bd-8064-178a89482b29,1988
1658,Evil Friends,3853362,159286,cef6f9d2-9906-4f9f-99b0-a93c8e8d5316,2306
1659,Deep Sounds Vol 2 (The Very Best Of Deep House),474,14,17cfc9a8-959d-4fc6-b9b0-b00718d4da8b,2410
1660,Settle,7026434,331427,8117004b-e3b9-4203-882c-45b9db809f3a,2410
1661,Born Sinner,2121861,102192,542d7165-12d6-4b50-8a12-19ef0a78d374,71
1662,Ice on the Dune,2746068,117885,c06c34e8-15b5-4728-abfc-c7a4bca2c956,2411
1663,Run The Jewels,0,1,f088b664-4e40-42d6-b2ca-f86ff631c1be,2412
1664,Slow Focus,999008,65864,8eb45cda-d436-4038-ae4e-7559798d1299,2413
1665,Edward Sharpe & The Magnetic Zeros,5265510,447952,06bf3d2f-1992-4a86-9aa4-dc0b438fa509,2275
1666,Paracosm,2421235,115387,c970e104-08b3-4de9-83d2-758035aff77a,2305
1667,Life In Color Vol. 9 (World's Largest Paint Party),1,1,43a72324-574c-47e3-b9b8-022621610d9a,2415
1668,Body Music,2495699,98976,3473d4a9-a56e-4a31-a6a0-852eab8cd533,2414
1669,The Civil Wars,1439668,95246,26c56762-070b-4573-bfd3-df669d0244b9,2416
1670,Doris,3986797,114284,cce11ff7-7a5b-4a0b-b415-fa55e2cfca00,2417
1671,The Love Club EP,2276344,197289,1b509a3c-1239-40c4-8c01-815dec77069f,98
1672,"Right Thoughts, Right Words, Right Action",2531188,71305,4b6736d8-2123-4cbf-b6f2-fb7d79b30745,1915
1673,Hesitation Marks,1644307,290906,cea90df8-d488-4c18-8f85-d3f86260377e,1684
1674,Repave,1850968,91225,a4514530-80ec-4765-a903-6dac355031e1,2419
1675,"The Worse Things Get, the Harder I Fight, the Harder I Fight, the More I Love You",389759,11734,7533d42d-679b-4c27-b44d-227494fd92c5,2251
1676,MGMT,0,1,70a56e32-7fd6-4724-a57d-68755c78ca9c,1323
1677,Kiss Land,1724248,71536,16ff2d98-395c-4c87-aac8-cc4d62a853ec,60
1678,Work Bitch,429388,38451,103ce0ab-6bce-42fa-a7d3-8b086551ff32,349
1679,"Bravo Black Hits, Volume 30",29,19,428fd26d-50a4-415f-9085-6cb15b6a616b,123
1680,Spreading Rumours,971867,67280,1f7fefa9-b2bf-4102-9766-6b932279ca9b,637
1681,In Rolling Waves,0,1,85f1e2e0-3a23-4109-afb0-1676ab719f5e,2311
1682,Days Are Gone,9049836,277013,543b1a1c-8d4c-45f4-9cff-418c6a7f27dc,2421
1683,This Is... Icona Pop,1692902,131209,234436dc-af9c-4a6b-b6cd-6aee78f4a961,2402
1684,Old,3670621,103703,4a5a2821-8050-49a1-8a0b-b7f8db6528a4,2422
1685,My Name Is My Name,1816337,85297,212447aa-119a-406f-b368-983f69e18b2e,2423
1686,Psychic,2618667,122067,d1b10da9-c1df-4619-9c5c-da7599df5b56,2424
1687,Bitter Rivals,785543,47530,2e3f716a-4910-4d67-88ed-665f3de4e242,2284
1688,Static,1044088,63538,fef24c03-b1cd-4c7f-8e54-a6b103c55c88,2304
1689,Let's Be Still,1231857,81152,0a625224-3978-47fc-a22d-91936994e891,2425
1690,Fade Away,539051,42270,4eb38eb5-c127-4487-8638-e4d2dd69be55,2288
1691,Transformer,8761908,783079,e03cd611-96d2-3c4f-93b7-7a04338c0b3e,2427
1692,The Velvet Underground,0,0,489bc2d7-2f5a-30dd-9ef5-4a7fa3c748cf,2238
1693,The Marshall Mathers LP 2,1478230,33521,68b762a7-9db0-48a6-9817-9643110db99d,315
1694,Free Your Mind,1143872,62652,61aea16f-4c1e-4ce8-91f9-b99ecf04f584,2295
1695,NRJ Extravadance 2014,2593,106,a70a0265-de2b-4a4f-93cb-3ed012c8e2e1,298
1696,Cupid Deluxe,2629803,128953,f4b0f4d3-2b1e-4dcc-861b-75f7ddd5c806,2429
1697,You And The Night,213002,17691,590e84a9-8851-4355-9636-2b9460e5cee8,2240
1698,Summer Workout Hits,748,32,6cc96f79-98c1-4ec8-b555-03626c2dbd32,648
1699,Led Zeppelin II,0,0,f79e96d2-fb5d-4a41-bf45-4a270133b631,2219
1700,Led Zeppelin,0,0,aa75e8de-675c-4563-8fa1-d04d21b67a1d,2219
1701,Sunbather,2158325,87882,22f1d5cc-61a7-4976-975b-bf123e685fb9,2430
1702,A Boy Named Charlie Brown,333411,52221,051657f4-b9bc-431a-a423-84a69f0df94b,2328
1703,Is There Anybody Out There?,1253023,134293,ac04d3f9-567e-4804-99b5-aaab5d1052d6,2433
1704,Warpaint,3750380,132494,cef61ec0-99cc-4acd-99a0-7fe961334080,2435
1705,Morning Phase,0,0,ec29f05a-54a9-49b9-a58d-223548594e82,1944
1706,Rave Tapes,1735598,82027,8d2005c5-4fc8-4738-80ea-8164b79b5d5d,2436
1707,Transgender Dysphoria Blues,1090831,37385,04225fb1-d0a4-4dc7-b317-db106ffb5871,2437
1708,Supermodel,3535630,150398,10f2ca33-e24b-4aef-ac80-24361d78ed37,729
1709,Mind Over Matter,1069572,80424,0f7b80cb-3067-429e-953c-040f1b5b9ef6,732
1710,Montana,46065,16544,ea4af906-4d11-4005-ad9a-d1ad67be253c,2438
1711,After the Disco,0,0,66ffc720-a307-47cd-8708-342e706f2923,2272
1712,"So Long, See You Tomorrow",3086413,155841,1fa1ca8f-9e91-4a6a-aacf-b4125da90068,2440
1713,Benji,1790517,88989,b5d5a923-0adc-47d4-847a-421cbe5823dc,2441
1714,Voices,1856634,98779,192ef3d0-9f54-426c-9485-b867c7d3798b,2442
1715,Love Death Immortality,1281882,56888,1b6379fb-8b83-4d07-9375-854cc90ea1b3,2443
1716,Burn Your Fire for No Witness,1891692,80871,362f6250-d540-49df-a016-f791e62de145,2444
1717,St. Vincent,0,0,727fd5bb-51ba-487f-833a-ca3a91d77e6d,2313
1718,Eyelid Movies,6054281,287591,d72bf4d7-3bea-38b5-87df-9ef01eb3b14a,2442
1719,Atlas,2941083,119307,c93c34bc-163f-49c8-974e-c9895f03851e,2322
1720,Lost in the Dream,4555364,181976,59143316-e940-4750-905a-23b498f69b13,2445
1721,Awake,0,0,0b2a9196-d842-4a2b-89ea-d77838789384,2438
1722,Live @ Boiler Room,2984,726,d8ac6819-6715-43be-8c94-e39c98c441ea,2438
1723,Spectre,23320,8365,84e803b5-9515-4c41-b8e1-42f86b4bd8e8,2438
1724,Singles,3039601,141042,2c65b78e-5abf-4824-b2c1-a548109ff6fb,2446
1725,Salad Days,4689955,145729,07216c6f-5932-49e6-846a-f3fd88b8d618,2448
1726,Here and Nowhere Else,1593442,68083,4dcaa0f1-5b3e-40ae-b707-346ab0840b50,2332
1727,It's Album Time,0,1,3dff8396-82b1-4a35-93a9-77ad34a994a9,2450
1728,Illmatic,8917842,627271,a6b5b4d4-141d-4d0d-ba71-5f796c65101b,2359
1729,New Eyes,1508864,172171,2ce5a108-3c12-4427-81dd-b4b785faef90,2451
1730,Lazaretto,0,0,0435a31f-28ff-4799-8c63-c746aeef8ac5,2341
1731,The New Classic (Deluxe Version),3323751,194459,8e9d39b6-8189-4c78-b7b7-5d4d37d730aa,188
1732,Surfer Rosa,8748362,474731,fb17fca2-2458-46b0-bf5c-5ecb734dda7b,2265
1733,Everyday Robots,2523965,124433,19da7e27-3ff0-4ba3-9df0-76bc1e787ad1,2452
1734,Shriek,590087,40648,c7154046-484d-46ae-898f-11ce645a6b6b,2453
1735,Nikki Nack,1023937,69050,5edf2469-5df4-4b56-ae8f-6a70dfb0ef6a,2454
1736,I Never Learn,3074651,142871,06c2acdf-2a6c-4f6d-b802-cf076fde1d1b,2299
1737,Sheezus,1746939,68832,17b5943d-8996-43c6-819f-0c7a83ae4dd2,1310
1738,Nabuma Rubberband,1141250,67837,48932979-61cb-452e-9000-c95754af3fa3,2308
1739,To Be Kind,0,1,01430596-3eaa-4d2f-8198-8e15aac948bd,2456
1740,White Women,1155865,72454,1aec63d7-3d61-4b49-843c-32a01e18198b,2455
1741,Turn Blue,0,1,0bf00c15-8b27-477f-8ee0-e229f9622143,265
1742,Upside Down Mountain,639567,41494,be4ab07a-3749-439d-bfde-615538a4a28f,2245
1743,Coffee,233571,69812,33a6f699-e921-4ab6-80bb-de1186893f81,2457
1744,Are We There,1589888,91931,294ce5a9-a36b-4e41-982e-56f2f94bb581,2460
1745,Paste Sampler 143,9,7,916f848c-9f76-46b8-89cd-da3c964e4933,2461
1746,Sunbathing Animal,933032,51898,3142baf1-e562-4759-9510-be1983e79e8e,2461
1747,The Powers That B: Niggas on the Moon,0,1,8e65b9de-3b2b-489a-8182-ec4b261faa64,2343
1748,Lazaretto Demos,232,80,831344f7-5963-4acd-aa11-32ee34ae8ea1,2341
1749,Stay Gold,1639786,96729,36b69931-add2-4409-8d7a-939f277223f2,2463
1750,Familiars,1042691,57866,0d1c75bc-5953-40da-99b3-9491d03cf424,2302
1751,The Hunting Party,2749421,94159,1fa4b7b1-234d-4921-a83d-b9f68e242d49,628
1752,Deep Fantasy,532880,27662,462444ef-98c0-40d4-8b22-e089ed44b63b,2464
1753,Once More ’Round the Sun,1417,173,02296e21-5894-43d0-9e33-b31570165b3d,2252
1754,High Road,41203,13059,7a0595a5-6c31-4e2c-9f51-e52b0a72b223,2252
1755,"""What Is This Heart?""",652832,57032,bc393ea7-563b-45ca-9527-fe2e08922df8,2466
1756,Break Free,589982,117914,d8ee3fb5-e02f-4459-a26f-e4301beb32f1,100
1757,The Physical World,1363696,67831,b3dcc134-4c86-47a4-9582-5db6fc21246c,2469
1758,I Wanna Get Better,0,1,48d72b66-7cd0-4a3a-a21d-1de14a2ec827,2470
1759,Strange Desire,771711,55059,c2418376-2c16-416d-84a6-bd045f0464dd,2470
1760,My Everything (Deluxe),5063719,229327,b0ff92f3-669f-483d-9e0f-6304c50c3327,100
1761,Trouble in Paradise,1553737,82399,41f9b6f3-3a56-4921-8ef5-a126fc96258b,1042
1762,Never Hungover Again,0,1,a6b275f9-8b57-4668-a9cc-d0fe76effcd1,2472
1763,Everything Will Be Alright in the End,1207994,57237,058c286c-5068-4de2-bcb8-ae41008b4d94,1188
1764,Alvvays,0,1,0ea1ee01-54b6-439f-bf01-250375741813,2474
1765,The Voyager,831574,61716,1138158b-6977-4bef-8251-12a4aa573cfe,2475
1766,They Want My Soul,0,1,f9953a54-556c-48e8-8bd8-fd9cb32e2ce5,2211
1767,LP1,4316653,152747,5f816880-92a0-4e5b-a367-21dfba772faf,2476
1768,Lese Majesty,855777,34188,85f02ef9-7f72-46ea-8204-e32801709adc,2477
1769,The Runaways,1297597,140049,78f533b9-4722-4f11-ac0b-c16feed77425,2482
1770,Partners In Crime,277370,73303,43874469-e28e-4f7f-94fa-f99e4017bbf1,2486
1771,Worlds,1008221,47780,b79adad9-0a75-4e8c-a337-98d3f90b6a36,2488
1772,Our Love,2746327,129024,1e72ba35-fe16-4de8-8a1c-029a4859d114,2280
1773,My Everything,2065733,67532,17403b4c-ce83-47a5-a932-763894d91e3c,100
1774,El Pintor,2615307,104378,b0571d00-c6fc-40bf-95f8-5dc87c3f0b9c,2194
1775,Evergreen,751215,36841,ffbff4b3-201f-4f7d-ab28-de238cce6d06,2490
1776,Seeds,1115780,71761,5318faa0-3b65-4590-af5e-f1f8e0367d35,2200
1777,We Love Fitness 2,22,6,0e31a2c9-23aa-40f0-9340-bb73809601ce,187
1778,Songs of Innocence,1928167,81043,354bd634-a0dc-4207-bcd5-2039aa9841e8,308
1779,Goddess,1892460,90797,11bf64b3-936e-4afb-8ab3-d209ccb2995b,2473
1780,London,1099061,115669,6655006c-64be-4496-a4f8-75c5da9a9864,2473
1781,Alibi,622,201,149bef6b-74cd-4a62-b196-863bb133dfa8,2473
1782,Ryan Adams,788967,43567,00b0d340-d4f4-4c5e-9765-feae9aec9709,2321
1783,Brain,282000,51807,e76982ab-1520-4e96-a25d-b37636882cec,2473
1784,Drowning,0,1,ef270c1c-1c05-4649-98bc-5cf41bb64ed3,2473
1785,Crush Songs,667569,30206,a125592e-e6a7-45c9-a64c-0ce4704d4141,2491
