"id";"date_lastfm";"position_lastfm";"no_of_listeners_lastfm";"track_id"
"478";"2006-10-15 00:00:00";"78";"1769";"4677"
"479";"2006-10-15 00:00:00";"79";"1758";"4666"
"480";"2006-10-15 00:00:00";"80";"1753";"4308"
"481";"2006-10-15 00:00:00";"81";"1751";"4621"
"482";"2006-10-15 00:00:00";"82";"1746";"4617"
"483";"2006-10-15 00:00:00";"83";"1743";"3429"
"484";"2006-10-15 00:00:00";"84";"1737";"3506"
"485";"2006-10-15 00:00:00";"85";"1729";"4442"
"486";"2006-10-15 00:00:00";"86";"1720";"4629"
"487";"2006-10-15 00:00:00";"87";"1703";"4626"
"488";"2006-10-15 00:00:00";"88";"1692";"4620"
"489";"2006-10-15 00:00:00";"89";"1671";"4637"
"490";"2006-10-15 00:00:00";"90";"1665";"4640"
"491";"2006-10-15 00:00:00";"91";"1664";"4613"
"492";"2006-10-15 00:00:00";"92";"1659";"4676"
"493";"2006-10-15 00:00:00";"93";"1655";"4668"
"494";"2006-10-15 00:00:00";"94";"1653";"4653"
"495";"2006-10-15 00:00:00";"95";"1646";"4651"
"496";"2006-10-15 00:00:00";"96";"1642";"3401"
"497";"2006-10-15 00:00:00";"97";"1639";"4678"
"498";"2006-10-15 00:00:00";"98";"1638";"4635"
"499";"2006-10-15 00:00:00";"99";"1627";"4642"
"500";"2006-10-15 00:00:00";"100";"1616";"4652"
"501";"2006-10-22 00:00:00";"1";"4083";"4574"
"502";"2006-10-22 00:00:00";"2";"3976";"3527"
"503";"2006-10-22 00:00:00";"3";"3338";"3354"
"504";"2006-10-22 00:00:00";"4";"3334";"3424"
"505";"2006-10-22 00:00:00";"5";"3333";"4575"
"506";"2006-10-22 00:00:00";"6";"3239";"3875"
"507";"2006-10-22 00:00:00";"7";"2789";"4576"
"508";"2006-10-22 00:00:00";"8";"2751";"3561"
"509";"2006-10-22 00:00:00";"9";"2630";"4577"
"510";"2006-10-22 00:00:00";"10";"2603";"4579"
"511";"2006-10-22 00:00:00";"11";"2586";"4583"
"512";"2006-10-22 00:00:00";"12";"2564";"4578"
"513";"2006-10-22 00:00:00";"13";"2483";"4581"
"514";"2006-10-22 00:00:00";"14";"2455";"3566"
"515";"2006-10-22 00:00:00";"15";"2412";"4580"
"516";"2006-10-22 00:00:00";"16";"2402";"4584"
"517";"2006-10-22 00:00:00";"17";"2388";"4589"
"518";"2006-10-22 00:00:00";"18";"2373";"4588"
"519";"2006-10-22 00:00:00";"19";"2363";"3442"
"520";"2006-10-22 00:00:00";"20";"2316";"4591"
"521";"2006-10-22 00:00:00";"21";"2309";"4332"
"522";"2006-10-22 00:00:00";"22";"2287";"4585"
"523";"2006-10-22 00:00:00";"23";"2278";"4582"
"524";"2006-10-22 00:00:00";"24";"2259";"4599"
"525";"2006-10-22 00:00:00";"25";"2242";"4587"
"526";"2006-10-22 00:00:00";"26";"2225";"4595"
"527";"2006-10-22 00:00:00";"27";"2215";"4604"
"528";"2006-10-22 00:00:00";"28";"2202";"4586"
"529";"2006-10-22 00:00:00";"29";"2200";"4201"
"530";"2006-10-22 00:00:00";"30";"2165";"4594"
"531";"2006-10-22 00:00:00";"31";"2159";"4665"
"532";"2006-10-22 00:00:00";"32";"2147";"4252"
"533";"2006-10-22 00:00:00";"33";"2127";"4596"
"534";"2006-10-22 00:00:00";"34";"2108";"4590"
"535";"2006-10-22 00:00:00";"35";"2095";"4592"
"536";"2006-10-22 00:00:00";"36";"2091";"4602"
"537";"2006-10-22 00:00:00";"37";"2084";"4600"
"538";"2006-10-22 00:00:00";"38";"2084";"4597"
"539";"2006-10-22 00:00:00";"39";"2077";"4657"
"540";"2006-10-22 00:00:00";"40";"2050";"4667"
"541";"2006-10-22 00:00:00";"41";"2038";"4598"
"542";"2006-10-22 00:00:00";"42";"2021";"4603"
"543";"2006-10-22 00:00:00";"43";"2011";"3612"
"544";"2006-10-22 00:00:00";"44";"2006";"4606"
"545";"2006-10-22 00:00:00";"45";"1981";"3968"
"546";"2006-10-22 00:00:00";"46";"1972";"3505"
"547";"2006-10-22 00:00:00";"47";"1947";"4610"
"548";"2006-10-22 00:00:00";"48";"1947";"4601"
"549";"2006-10-22 00:00:00";"49";"1923";"3947"
"550";"2006-10-22 00:00:00";"50";"1923";"3591"
"551";"2006-10-22 00:00:00";"51";"1912";"4608"
"552";"2006-10-22 00:00:00";"52";"1903";"3360"
"553";"2006-10-22 00:00:00";"53";"1894";"4611"
"554";"2006-10-22 00:00:00";"54";"1891";"4662"
"555";"2006-10-22 00:00:00";"55";"1890";"4605"
"556";"2006-10-22 00:00:00";"56";"1889";"4593"
"557";"2006-10-22 00:00:00";"57";"1888";"4621"
"558";"2006-10-22 00:00:00";"58";"1873";"4617"
"559";"2006-10-22 00:00:00";"59";"1871";"3429"
"560";"2006-10-22 00:00:00";"60";"1867";"4612"
"561";"2006-10-22 00:00:00";"61";"1864";"4607"
"562";"2006-10-22 00:00:00";"62";"1854";"4609"
"563";"2006-10-22 00:00:00";"63";"1846";"4616"
"564";"2006-10-22 00:00:00";"64";"1843";"3910"
"565";"2006-10-22 00:00:00";"65";"1834";"3555"
"566";"2006-10-22 00:00:00";"66";"1823";"4619"
"567";"2006-10-22 00:00:00";"67";"1820";"4614"
"568";"2006-10-22 00:00:00";"68";"1815";"4658"
"569";"2006-10-22 00:00:00";"69";"1791";"4308"
"570";"2006-10-22 00:00:00";"70";"1786";"4622"
"571";"2006-10-22 00:00:00";"71";"1755";"3506"
"572";"2006-10-22 00:00:00";"72";"1748";"4672"
"573";"2006-10-22 00:00:00";"73";"1748";"4629"
"574";"2006-10-22 00:00:00";"74";"1733";"3627"
"575";"2006-10-22 00:00:00";"75";"1725";"4627"
"576";"2006-10-22 00:00:00";"76";"1721";"4653"
"577";"2006-10-22 00:00:00";"77";"1716";"4643"
"578";"2006-10-22 00:00:00";"78";"1702";"4681"
"579";"2006-10-22 00:00:00";"79";"1697";"4634"
"580";"2006-10-22 00:00:00";"80";"1691";"4442"
"581";"2006-10-22 00:00:00";"81";"1673";"4651"
"582";"2006-10-22 00:00:00";"82";"1672";"4635"
"583";"2006-10-22 00:00:00";"83";"1659";"4654"
"584";"2006-10-22 00:00:00";"84";"1646";"4620"
"585";"2006-10-22 00:00:00";"85";"1637";"3443"
"586";"2006-10-22 00:00:00";"86";"1633";"4626"
"587";"2006-10-22 00:00:00";"87";"1630";"4639"
"588";"2006-10-22 00:00:00";"88";"1630";"4630"
"589";"2006-10-22 00:00:00";"89";"1627";"4613"
"590";"2006-10-22 00:00:00";"90";"1626";"4637"
"591";"2006-10-22 00:00:00";"91";"1615";"4682"
"592";"2006-10-22 00:00:00";"92";"1609";"4675"
"593";"2006-10-22 00:00:00";"93";"1602";"4648"
"594";"2006-10-22 00:00:00";"94";"1593";"4641"
"595";"2006-10-22 00:00:00";"95";"1588";"4640"
"596";"2006-10-22 00:00:00";"96";"1584";"4636"
"597";"2006-10-22 00:00:00";"97";"1581";"3401"
"598";"2006-10-22 00:00:00";"98";"1577";"3458"
"599";"2006-10-22 00:00:00";"99";"1572";"4660"
"600";"2006-10-22 00:00:00";"100";"1566";"3169"
"601";"2006-10-29 00:00:00";"1";"4221";"3442"
"602";"2006-10-29 00:00:00";"2";"4108";"4574"
"603";"2006-10-29 00:00:00";"3";"3547";"3527"
"604";"2006-10-29 00:00:00";"4";"3468";"4575"
"605";"2006-10-29 00:00:00";"5";"3350";"3424"
"606";"2006-10-29 00:00:00";"6";"3227";"3354"
"607";"2006-10-29 00:00:00";"7";"3202";"3875"
"608";"2006-10-29 00:00:00";"8";"3151";"4683"
"609";"2006-10-29 00:00:00";"9";"2936";"4684"
"610";"2006-10-29 00:00:00";"10";"2898";"4685"
"611";"2006-10-29 00:00:00";"11";"2828";"4686"
"612";"2006-10-29 00:00:00";"12";"2813";"4687"
"613";"2006-10-29 00:00:00";"13";"2772";"4688"
"614";"2006-10-29 00:00:00";"14";"2732";"3198"
"615";"2006-10-29 00:00:00";"15";"2726";"4576"
"616";"2006-10-29 00:00:00";"16";"2699";"3561"
"617";"2006-10-29 00:00:00";"17";"2683";"4689"
"618";"2006-10-29 00:00:00";"18";"2573";"4578"
"619";"2006-10-29 00:00:00";"19";"2550";"4581"
"620";"2006-10-29 00:00:00";"20";"2549";"4577"
"621";"2006-10-29 00:00:00";"21";"2533";"4583"
"622";"2006-10-29 00:00:00";"22";"2521";"4579"
"623";"2006-10-29 00:00:00";"23";"2513";"4580"
"624";"2006-10-29 00:00:00";"24";"2491";"4690"
"625";"2006-10-29 00:00:00";"25";"2435";"4691"
"626";"2006-10-29 00:00:00";"26";"2426";"3435"
"627";"2006-10-29 00:00:00";"27";"2386";"4584"
"628";"2006-10-29 00:00:00";"28";"2354";"4588"
"629";"2006-10-29 00:00:00";"29";"2347";"4589"
"630";"2006-10-29 00:00:00";"30";"2336";"3566"
"631";"2006-10-29 00:00:00";"31";"2312";"4585"
"632";"2006-10-29 00:00:00";"32";"2295";"4586"
"633";"2006-10-29 00:00:00";"33";"2256";"4595"
"634";"2006-10-29 00:00:00";"34";"2247";"4587"
"635";"2006-10-29 00:00:00";"35";"2246";"4332"
"636";"2006-10-29 00:00:00";"36";"2243";"4604"
"637";"2006-10-29 00:00:00";"37";"2242";"4201"
"638";"2006-10-29 00:00:00";"38";"2224";"4582"
"639";"2006-10-29 00:00:00";"39";"2208";"4591"
"640";"2006-10-29 00:00:00";"40";"2172";"4594"
"641";"2006-10-29 00:00:00";"41";"2155";"4599"
"642";"2006-10-29 00:00:00";"42";"2133";"4681"
"643";"2006-10-29 00:00:00";"43";"2110";"4692"
"644";"2006-10-29 00:00:00";"44";"2102";"4596"
"645";"2006-10-29 00:00:00";"45";"2099";"4597"
"646";"2006-10-29 00:00:00";"46";"2082";"4592"
"647";"2006-10-29 00:00:00";"47";"2080";"4600"
"648";"2006-10-29 00:00:00";"48";"2056";"4606"
"649";"2006-10-29 00:00:00";"49";"2027";"4602"
"650";"2006-10-29 00:00:00";"50";"2022";"4598"
"651";"2006-10-29 00:00:00";"51";"2016";"4252"
"652";"2006-10-29 00:00:00";"52";"1994";"4590"
"653";"2006-10-29 00:00:00";"53";"1989";"4603"
"654";"2006-10-29 00:00:00";"54";"1956";"4608"
"655";"2006-10-29 00:00:00";"55";"1954";"4610"
"656";"2006-10-29 00:00:00";"56";"1954";"3612"
"657";"2006-10-29 00:00:00";"57";"1951";"4665"
"658";"2006-10-29 00:00:00";"58";"1935";"3429"
"659";"2006-10-29 00:00:00";"59";"1928";"4611"
"660";"2006-10-29 00:00:00";"60";"1925";"4601"
"661";"2006-10-29 00:00:00";"61";"1914";"3968"
"662";"2006-10-29 00:00:00";"62";"1888";"3591"
"663";"2006-10-29 00:00:00";"63";"1884";"4621"
"664";"2006-10-29 00:00:00";"64";"1882";"4607"
"665";"2006-10-29 00:00:00";"65";"1868";"4609"
"666";"2006-10-29 00:00:00";"66";"1867";"4619"
"667";"2006-10-29 00:00:00";"67";"1865";"4629"
"668";"2006-10-29 00:00:00";"68";"1861";"4667"
"669";"2006-10-29 00:00:00";"69";"1859";"4593"
"670";"2006-10-29 00:00:00";"70";"1855";"4616"
"671";"2006-10-29 00:00:00";"71";"1851";"3947"
"672";"2006-10-29 00:00:00";"72";"1841";"4612"
"673";"2006-10-29 00:00:00";"73";"1841";"4605"
"674";"2006-10-29 00:00:00";"74";"1831";"4614"
"675";"2006-10-29 00:00:00";"75";"1809";"3555"
"676";"2006-10-29 00:00:00";"76";"1804";"3505"
"677";"2006-10-29 00:00:00";"77";"1795";"4617"
"678";"2006-10-29 00:00:00";"78";"1791";"3910"
"679";"2006-10-29 00:00:00";"79";"1790";"4657"
"680";"2006-10-29 00:00:00";"80";"1767";"4622"
"681";"2006-10-29 00:00:00";"81";"1764";"4662"
"682";"2006-10-29 00:00:00";"82";"1746";"4620"
"683";"2006-10-29 00:00:00";"83";"1743";"4627"
"684";"2006-10-29 00:00:00";"84";"1731";"3627"
"685";"2006-10-29 00:00:00";"85";"1729";"4643"
"686";"2006-10-29 00:00:00";"86";"1702";"4635"
"687";"2006-10-29 00:00:00";"87";"1682";"4693"
"688";"2006-10-29 00:00:00";"88";"1681";"4630"
"689";"2006-10-29 00:00:00";"89";"1675";"4634"
"690";"2006-10-29 00:00:00";"90";"1662";"3360"
"691";"2006-10-29 00:00:00";"91";"1659";"4653"
"692";"2006-10-29 00:00:00";"92";"1659";"4651"
"693";"2006-10-29 00:00:00";"93";"1658";"4694"
"694";"2006-10-29 00:00:00";"94";"1655";"4636"
"695";"2006-10-29 00:00:00";"95";"1650";"4682"
"696";"2006-10-29 00:00:00";"96";"1647";"4639"
"697";"2006-10-29 00:00:00";"97";"1647";"3506"
"698";"2006-10-29 00:00:00";"98";"1645";"4637"
"699";"2006-10-29 00:00:00";"99";"1639";"4308"
"700";"2006-10-29 00:00:00";"100";"1630";"4654"
"701";"2006-11-05 00:00:00";"1";"4266";"4574"
"702";"2006-11-05 00:00:00";"2";"4019";"3442"
"703";"2006-11-05 00:00:00";"3";"3522";"4575"
"704";"2006-11-05 00:00:00";"4";"3361";"3875"
"705";"2006-11-05 00:00:00";"5";"3254";"3527"
"706";"2006-11-05 00:00:00";"6";"3240";"3354"
"707";"2006-11-05 00:00:00";"7";"3227";"3424"
"708";"2006-11-05 00:00:00";"8";"2820";"4576"
"709";"2006-11-05 00:00:00";"9";"2762";"4683"
"710";"2006-11-05 00:00:00";"10";"2750";"3561"
"711";"2006-11-05 00:00:00";"11";"2736";"4579"
"712";"2006-11-05 00:00:00";"12";"2700";"4577"
"713";"2006-11-05 00:00:00";"13";"2669";"4583"
"714";"2006-11-05 00:00:00";"14";"2665";"4578"
"715";"2006-11-05 00:00:00";"15";"2617";"4581"
"716";"2006-11-05 00:00:00";"16";"2594";"4685"
"717";"2006-11-05 00:00:00";"17";"2587";"4684"
"718";"2006-11-05 00:00:00";"18";"2546";"4580"
"719";"2006-11-05 00:00:00";"19";"2509";"4686"
"720";"2006-11-05 00:00:00";"20";"2490";"4687"
"721";"2006-11-05 00:00:00";"21";"2476";"4588"
"722";"2006-11-05 00:00:00";"22";"2455";"3198"
"723";"2006-11-05 00:00:00";"23";"2430";"4584"
"724";"2006-11-05 00:00:00";"24";"2424";"4688"
"725";"2006-11-05 00:00:00";"25";"2386";"4689"
"726";"2006-11-05 00:00:00";"26";"2383";"4589"
"727";"2006-11-05 00:00:00";"27";"2361";"3566"
"728";"2006-11-05 00:00:00";"28";"2360";"4586"
"729";"2006-11-05 00:00:00";"29";"2340";"4587"
"730";"2006-11-05 00:00:00";"30";"2321";"4585"
"731";"2006-11-05 00:00:00";"31";"2318";"4594"
"732";"2006-11-05 00:00:00";"32";"2315";"4591"
"733";"2006-11-05 00:00:00";"33";"2289";"4599"
"734";"2006-11-05 00:00:00";"34";"2284";"4604"
"735";"2006-11-05 00:00:00";"35";"2279";"4201"
"736";"2006-11-05 00:00:00";"36";"2270";"4332"
"737";"2006-11-05 00:00:00";"37";"2254";"4582"
"738";"2006-11-05 00:00:00";"38";"2244";"4595"
"739";"2006-11-05 00:00:00";"39";"2241";"4597"
"740";"2006-11-05 00:00:00";"40";"2175";"3435"
"741";"2006-11-05 00:00:00";"41";"2162";"4600"
"742";"2006-11-05 00:00:00";"42";"2155";"4690"
"743";"2006-11-05 00:00:00";"43";"2144";"4598"
"744";"2006-11-05 00:00:00";"44";"2143";"4691"
"745";"2006-11-05 00:00:00";"45";"2134";"4592"
"746";"2006-11-05 00:00:00";"46";"2131";"4596"
"747";"2006-11-05 00:00:00";"47";"2117";"3429"
"748";"2006-11-05 00:00:00";"48";"2094";"4606"
"749";"2006-11-05 00:00:00";"49";"2047";"4610"
"750";"2006-11-05 00:00:00";"50";"2043";"4602"
"751";"2006-11-05 00:00:00";"51";"2034";"4590"
"752";"2006-11-05 00:00:00";"52";"2033";"4603"
"753";"2006-11-05 00:00:00";"53";"2016";"4252"
"754";"2006-11-05 00:00:00";"54";"2013";"4601"
"755";"2006-11-05 00:00:00";"55";"2010";"4608"
"756";"2006-11-05 00:00:00";"56";"2008";"4607"
"757";"2006-11-05 00:00:00";"57";"1989";"4614"
"758";"2006-11-05 00:00:00";"58";"1980";"4681"
"759";"2006-11-05 00:00:00";"59";"1980";"4665"
"760";"2006-11-05 00:00:00";"60";"1935";"3612"
"761";"2006-11-05 00:00:00";"61";"1931";"4616"
"762";"2006-11-05 00:00:00";"62";"1930";"4593"
"763";"2006-11-05 00:00:00";"63";"1929";"3591"
"764";"2006-11-05 00:00:00";"64";"1922";"4619"
"765";"2006-11-05 00:00:00";"65";"1915";"4611"
"766";"2006-11-05 00:00:00";"66";"1910";"4605"
"767";"2006-11-05 00:00:00";"67";"1902";"4629"
"768";"2006-11-05 00:00:00";"68";"1894";"4667"
"769";"2006-11-05 00:00:00";"69";"1871";"4308"
"770";"2006-11-05 00:00:00";"70";"1866";"4621"
"771";"2006-11-05 00:00:00";"71";"1857";"3968"
"772";"2006-11-05 00:00:00";"72";"1852";"4609"
"773";"2006-11-05 00:00:00";"73";"1850";"4612"
"774";"2006-11-05 00:00:00";"74";"1835";"3910"
"775";"2006-11-05 00:00:00";"75";"1815";"4622"
"776";"2006-11-05 00:00:00";"76";"1813";"4617"
"777";"2006-11-05 00:00:00";"77";"1803";"4653"
"778";"2006-11-05 00:00:00";"78";"1796";"3555"
"779";"2006-11-05 00:00:00";"79";"1791";"4620"
"780";"2006-11-05 00:00:00";"80";"1765";"3627"
"781";"2006-11-05 00:00:00";"81";"1756";"4630"
"782";"2006-11-05 00:00:00";"82";"1753";"4627"
"783";"2006-11-05 00:00:00";"83";"1752";"3947"
"784";"2006-11-05 00:00:00";"84";"1740";"4643"
"785";"2006-11-05 00:00:00";"85";"1723";"4626"
"786";"2006-11-05 00:00:00";"86";"1717";"4634"
"787";"2006-11-05 00:00:00";"87";"1704";"4637"
"788";"2006-11-05 00:00:00";"88";"1688";"4635"
"789";"2006-11-05 00:00:00";"89";"1683";"4682"
"790";"2006-11-05 00:00:00";"90";"1681";"4639"
"791";"2006-11-05 00:00:00";"91";"1680";"4642"
"792";"2006-11-05 00:00:00";"92";"1668";"4662"
"793";"2006-11-05 00:00:00";"93";"1662";"4651"
"794";"2006-11-05 00:00:00";"94";"1654";"4640"
"795";"2006-11-05 00:00:00";"95";"1654";"3505"
"796";"2006-11-05 00:00:00";"96";"1652";"4442"
"797";"2006-11-05 00:00:00";"97";"1650";"4663"
"798";"2006-11-05 00:00:00";"98";"1643";"4641"
"799";"2006-11-05 00:00:00";"99";"1637";"4650"
"800";"2006-11-05 00:00:00";"100";"1629";"4672"
"801";"2006-11-12 00:00:00";"1";"4485";"4574"
"802";"2006-11-12 00:00:00";"2";"3734";"4575"
"803";"2006-11-12 00:00:00";"3";"3485";"3875"
"804";"2006-11-12 00:00:00";"4";"3464";"3442"
"805";"2006-11-12 00:00:00";"5";"3340";"3354"
"806";"2006-11-12 00:00:00";"6";"3317";"3424"
"807";"2006-11-12 00:00:00";"7";"3109";"3527"
"808";"2006-11-12 00:00:00";"8";"2997";"4576"
"809";"2006-11-12 00:00:00";"9";"2865";"4577"
"810";"2006-11-12 00:00:00";"10";"2858";"4579"
"811";"2006-11-12 00:00:00";"11";"2772";"4578"
"812";"2006-11-12 00:00:00";"12";"2747";"4583"
"813";"2006-11-12 00:00:00";"13";"2696";"4581"
"814";"2006-11-12 00:00:00";"14";"2666";"3561"
"815";"2006-11-12 00:00:00";"15";"2656";"4588"
"816";"2006-11-12 00:00:00";"16";"2563";"4332"
"817";"2006-11-12 00:00:00";"17";"2547";"4580"
"818";"2006-11-12 00:00:00";"18";"2519";"4584"
"819";"2006-11-12 00:00:00";"19";"2505";"4585"
"820";"2006-11-12 00:00:00";"20";"2484";"4604"
"821";"2006-11-12 00:00:00";"21";"2479";"3566"
"822";"2006-11-12 00:00:00";"22";"2461";"4599"
"823";"2006-11-12 00:00:00";"23";"2448";"4589"
"824";"2006-11-12 00:00:00";"24";"2441";"4582"
"825";"2006-11-12 00:00:00";"25";"2440";"4201"
"826";"2006-11-12 00:00:00";"26";"2437";"4595"
"827";"2006-11-12 00:00:00";"27";"2437";"4586"
"828";"2006-11-12 00:00:00";"28";"2394";"4587"
"829";"2006-11-12 00:00:00";"29";"2351";"4594"
"830";"2006-11-12 00:00:00";"30";"2291";"4591"
"831";"2006-11-12 00:00:00";"31";"2289";"4606"
"832";"2006-11-12 00:00:00";"32";"2268";"4597"
"833";"2006-11-12 00:00:00";"33";"2247";"4695"
"834";"2006-11-12 00:00:00";"34";"2225";"3429"
"835";"2006-11-12 00:00:00";"35";"2203";"4600"
"836";"2006-11-12 00:00:00";"36";"2175";"4590"
"837";"2006-11-12 00:00:00";"37";"2164";"4598"
"838";"2006-11-12 00:00:00";"38";"2161";"4602"
"839";"2006-11-12 00:00:00";"39";"2159";"4610"
"840";"2006-11-12 00:00:00";"40";"2156";"4592"
"841";"2006-11-12 00:00:00";"41";"2144";"4601"
"842";"2006-11-12 00:00:00";"42";"2131";"4596"
"843";"2006-11-12 00:00:00";"43";"2111";"4683"
"844";"2006-11-12 00:00:00";"44";"2091";"4605"
"845";"2006-11-12 00:00:00";"45";"2084";"3591"
"846";"2006-11-12 00:00:00";"46";"2050";"4608"
"847";"2006-11-12 00:00:00";"47";"2045";"4603"
"848";"2006-11-12 00:00:00";"48";"2042";"4607"
"849";"2006-11-12 00:00:00";"49";"2041";"4611"
"850";"2006-11-12 00:00:00";"50";"2036";"4252"
"851";"2006-11-12 00:00:00";"51";"2029";"4616"
"852";"2006-11-12 00:00:00";"52";"2024";"4593"
"853";"2006-11-12 00:00:00";"53";"2023";"3198"
"854";"2006-11-12 00:00:00";"54";"2020";"4619"
"855";"2006-11-12 00:00:00";"55";"2001";"4629"
"856";"2006-11-12 00:00:00";"56";"2000";"4614"
"857";"2006-11-12 00:00:00";"57";"1993";"4684"
"858";"2006-11-12 00:00:00";"58";"1986";"4685"
"859";"2006-11-12 00:00:00";"59";"1985";"3612"
"860";"2006-11-12 00:00:00";"60";"1980";"4617"
"861";"2006-11-12 00:00:00";"61";"1975";"4665"
"862";"2006-11-12 00:00:00";"62";"1968";"4686"
"863";"2006-11-12 00:00:00";"63";"1964";"4308"
"864";"2006-11-12 00:00:00";"64";"1962";"4621"
"865";"2006-11-12 00:00:00";"65";"1959";"4687"
"866";"2006-11-12 00:00:00";"66";"1953";"4622"
"867";"2006-11-12 00:00:00";"67";"1938";"4612"
"868";"2006-11-12 00:00:00";"68";"1913";"4689"
"869";"2006-11-12 00:00:00";"69";"1909";"4667"
"870";"2006-11-12 00:00:00";"70";"1893";"3910"
"871";"2006-11-12 00:00:00";"71";"1890";"4643"
"872";"2006-11-12 00:00:00";"72";"1888";"4681"
"873";"2006-11-12 00:00:00";"73";"1883";"4688"
"874";"2006-11-12 00:00:00";"74";"1879";"4609"
"875";"2006-11-12 00:00:00";"75";"1856";"3968"
"876";"2006-11-12 00:00:00";"76";"1837";"3947"
"877";"2006-11-12 00:00:00";"77";"1832";"4653"
"878";"2006-11-12 00:00:00";"78";"1823";"3435"
"879";"2006-11-12 00:00:00";"79";"1813";"4635"
"880";"2006-11-12 00:00:00";"80";"1795";"4620"
"881";"2006-11-12 00:00:00";"81";"1793";"4639"
"882";"2006-11-12 00:00:00";"82";"1790";"3555"
"883";"2006-11-12 00:00:00";"83";"1784";"4682"
"884";"2006-11-12 00:00:00";"84";"1745";"4640"
"885";"2006-11-12 00:00:00";"85";"1743";"4634"
"886";"2006-11-12 00:00:00";"86";"1743";"4651"
"887";"2006-11-12 00:00:00";"87";"1726";"4637"
"888";"2006-11-12 00:00:00";"88";"1726";"3450"
"889";"2006-11-12 00:00:00";"89";"1724";"4691"
"890";"2006-11-12 00:00:00";"90";"1720";"4613"
"891";"2006-11-12 00:00:00";"91";"1716";"4663"
"892";"2006-11-12 00:00:00";"92";"1714";"3627"
"893";"2006-11-12 00:00:00";"93";"1711";"4627"
"894";"2006-11-12 00:00:00";"94";"1707";"4630"
"895";"2006-11-12 00:00:00";"95";"1704";"4626"
"896";"2006-11-12 00:00:00";"96";"1703";"4696"
"897";"2006-11-12 00:00:00";"97";"1694";"4655"
"898";"2006-11-12 00:00:00";"98";"1693";"4649"
"899";"2006-11-12 00:00:00";"99";"1676";"3506"
"900";"2006-11-12 00:00:00";"100";"1675";"4636"
"901";"2006-11-19 00:00:00";"1";"4502";"4574"
"902";"2006-11-19 00:00:00";"2";"3754";"4575"
"903";"2006-11-19 00:00:00";"3";"3552";"4697"
"904";"2006-11-19 00:00:00";"4";"3496";"4698"
"905";"2006-11-19 00:00:00";"5";"3462";"3875"
"906";"2006-11-19 00:00:00";"6";"3331";"3424"
"907";"2006-11-19 00:00:00";"7";"3281";"4699"
"908";"2006-11-19 00:00:00";"8";"3250";"4700"
"909";"2006-11-19 00:00:00";"9";"3239";"3354"
"910";"2006-11-19 00:00:00";"10";"3085";"3442"
"911";"2006-11-19 00:00:00";"11";"2988";"4701"
"912";"2006-11-19 00:00:00";"12";"2961";"4702"
"913";"2006-11-19 00:00:00";"13";"2951";"4576"
"914";"2006-11-19 00:00:00";"14";"2889";"3527"
"915";"2006-11-19 00:00:00";"15";"2857";"4577"
"916";"2006-11-19 00:00:00";"16";"2822";"4579"
"917";"2006-11-19 00:00:00";"17";"2805";"4578"
"918";"2006-11-19 00:00:00";"18";"2758";"4583"
"919";"2006-11-19 00:00:00";"19";"2758";"4703"
"920";"2006-11-19 00:00:00";"20";"2720";"4581"
"921";"2006-11-19 00:00:00";"21";"2700";"4704"
"922";"2006-11-19 00:00:00";"22";"2660";"4705"
"923";"2006-11-19 00:00:00";"23";"2646";"4588"
"924";"2006-11-19 00:00:00";"24";"2600";"3561"
"925";"2006-11-19 00:00:00";"25";"2585";"4584"
"926";"2006-11-19 00:00:00";"26";"2584";"4332"
"927";"2006-11-19 00:00:00";"27";"2540";"4580"
"928";"2006-11-19 00:00:00";"28";"2469";"4585"
"929";"2006-11-19 00:00:00";"29";"2464";"4706"
"930";"2006-11-19 00:00:00";"30";"2460";"4586"
"931";"2006-11-19 00:00:00";"31";"2455";"4604"
"932";"2006-11-19 00:00:00";"32";"2452";"4587"
"933";"2006-11-19 00:00:00";"33";"2452";"4599"
"934";"2006-11-19 00:00:00";"34";"2450";"4589"
"935";"2006-11-19 00:00:00";"35";"2440";"4695"
"936";"2006-11-19 00:00:00";"36";"2438";"4594"
"937";"2006-11-19 00:00:00";"37";"2418";"4201"
"938";"2006-11-19 00:00:00";"38";"2404";"4591"
"939";"2006-11-19 00:00:00";"39";"2393";"4707"
"940";"2006-11-19 00:00:00";"40";"2368";"3429"
